id,convocation,gender,birthday,last_name,first_name
5543,5,1,14.01.1948,Потапов,Василь
8844,5,1,04.02.1962,Прасолов,Ігор
8845,5,1,17.03.1950,Пригодський,Антон
8846,5,1,13.01.1960,Присяжнюк,Микола
8847,5,1,02.01.1942,Притика,Дмитро
8848,5,1,24.10.1944,Прокопенко,Віктор
8849,5,2,16.10.1957,Прокопович,Наталія
8850,5,1,15.01.1973,Прутнік,Едуард
8851,5,1,19.03.1976,Пшонка,Артем
8852,5,1,28.03.1949,Радзієвський,Олексій
8853,5,1,22.08.1960,Радковський,Олег
8854,5,1,30.11.1937,Радовець,Арнольд
8115,5,1,08.09.1952,Разгоняєв,Михайло
2281,5,1,03.10.1946,Рибак,Володимир
7559,5,1,14.08.1976,Рибаков,Ігор
8903,5,1,20.01.1950,Рижук,Сергій
5501,5,1,02.08.1956,Римарук,Олександр
8855,5,1,05.06.1952,Романюк,Микола
8916,5,1,08.10.1948,Руднік,Анатолій
4317,5,1,18.12.1967,Рудьковський,Микола
8222,5,1,23.11.1952,Ружицький,Антон
8556,5,1,26.11.1959,Рябека,Олександр
5398,5,1,17.09.1960,Сівкович,Володимир
2161,5,1,09.05.1955,Сігал,Євген
8863,5,1,18.06.1939,Сідельник,Іван
7160,5,1,04.05.1951,Сільченко,Василь
887,5,1,05.10.1946,Сінченко,Сергій
9336,5,1,26.04.1947,Савосін,Геннадій
8856,5,1,06.08.1954,Савчук,Олександр
7812,5,1,20.08.1947,Садовий,Микола
8857,5,1,26.04.1965,Саламатін,Дмитро
8858,5,1,19.10.1944,Самойленко,Юрій
876,5,2,20.12.1951,Самойлик,Катерина
877,5,1,10.11.1945,Самофалов,Геннадій
5507,5,1,02.06.1961,Сандлер,Дмитро
878,5,1,07.08.1957,Сас,Сергій
5476,5,1,04.02.1955,Сафіуллін,Равіль
5541,5,1,15.06.1971,Святаш,Дмитро
8860,5,1,25.05.1972,Селіваров,Андрій
880,5,2,04.06.1957,Семенюк,Валентина
5405,5,1,02.03.1960,Семинога,Анатолій
8861,5,1,01.11.1959,Сенченко,Андрій
8703,5,1,05.03.1949,Сербін,Юрій
3331,5,1,12.04.1952,Сивульський,Микола
884,5,1,01.08.1952,Симоненко,Петро
8862,5,1,03.11.1975,Синиця,Артем
8864,5,1,26.08.1947,Скибінецький,Олександр
8865,5,1,30.05.1949,Скубашевський,Станіслав
8866,5,1,15.03.1958,Скубенко,Володимир
5522,5,1,18.07.1942,Скудар,Георгій
5410,5,1,02.01.1952,Слаута,Віктор
6769,5,1,01.10.1943,Слободянюк,Володимир
8867,5,1,27.02.1961,Смітюх,Григорій
10261,5,1,31.10.1962,Сокіл,Андрій
5555,5,1,25.10.1956,Сокирко,Микола
10388,5,1,19.02.1962,Солтус,Павло
5459,5,1,23.01.1931,Сподаренко,Іван
6038,5,2,21.07.1962,Стасів,Любов
5571,5,1,10.03.1943,Сташевський,Станіслав
898,5,1,02.05.1943,Стоян,Олександр
785,5,1,19.05.1958,Стретович,Володимир
5570,5,1,29.06.1953,Сулковський,Павло
8702,5,1,28.05.1981,Суслов,Євгеній
3464,5,1,26.03.1951,Сухий,Ярослав
2093,5,1,14.06.1954,Сушкевич,Валерій
8868,5,1,31.07.1945,Табачнік,Яків
2255,5,1,08.07.1938,Танюк,Леонід
5384,5,1,09.07.1941,Таран,Віктор
3757,5,1,25.02.1951,Тарасов,Володимир
5486,5,1,01.01.1949,Тарасюк,Борис
8701,5,1,05.12.1974,Тедеєв,Ельбрус
979,5,1,29.09.1963,Терьохін,Сергій
1792,5,2,27.11.1960,Тимошенко,Юлія
8869,5,1,05.03.1949,Тихонов,Віктор
8870,5,1,13.03.1964,Ткаченко,Володимир
638,5,1,07.03.1939,Ткаченко,Олександр
8871,5,1,27.05.1950,Толстенко,Володимир
5415,5,1,11.12.1964,Томенко,Микола
5597,5,1,21.12.1945,Тополов,Віктор
5504,5,1,20.03.1970,Третьяков,Олександр
6454,5,1,17.04.1968,Триндюк,Юрій
8872,5,1,13.08.1953,Тулуб,Сергій
5525,5,1,15.08.1945,Турманов,Віктор
2086,5,1,31.03.1964,Турчинов,Олександр
2150,5,1,22.06.1931,Удовенко,Геннадій
10123,5,1,02.08.1953,Урбанський,Ігор
7139,5,1,05.05.1977,Філіндаш,Євген
9784,5,1,13.01.1954,Фалько,Володимир
8258,5,1,22.10.1936,Федорчук,Ярослав
8873,5,1,24.08.1962,Федун,Олексій
5542,5,1,06.01.1960,Фельдман,Олександр
8712,5,1,10.06.1949,Фесенко,Леонід
2103,5,1,11.09.1947,Хара,Василь
2199,5,1,10.09.1966,Хмельницький,Василь
5549,5,1,04.08.1976,Хомутиннік,Віталій
8874,5,1,26.01.1954,Цапюк,Степан
5560,5,1,02.06.1970,Царьов,Олег
920,5,1,05.06.1949,Цибенко,Петро
921,5,1,01.02.1963,Цушко,Василь
8875,5,1,28.03.1966,Цюрко,Петро
8715,5,1,28.05.1969,Чепинога,Віталій
8876,5,1,06.07.1957,Червонописький,Сергій
8877,5,1,20.05.1953,Черноморов,Олександр
8878,5,1,16.05.1962,Чертков,Юрій
926,5,1,03.10.1953,Чечетов,Михайло
2140,5,1,26.04.1949,Чичков,Валерій
8879,5,1,07.04.1972,Чмир,Юрій
8880,5,1,04.06.1961,Чмирь,Сергій
5448,5,1,01.06.1964,Чорновіл,Тарас
2529,5,1,28.03.1955,Чорноволенко,Олександр
2340,5,1,22.09.1957,Чубаров,Рефат
8881,5,1,08.11.1969,Чудновський,Віталій
931,5,1,07.08.1955,Чукмасов,Сергій
8713,5,1,23.11.1941,Шаго,Євген
8882,5,1,02.11.1968,Шаманов,Валерій
8883,5,1,06.01.1954,Швець,Віктор
8884,5,1,10.06.1976,Шевченко,Андрій
2265,5,1,17.10.1955,Шевчук,Сергій
8885,5,1,28.11.1964,Шенцев,Дмитро
8714,5,1,04.07.1970,Шепелев,Олександр
943,5,1,29.11.1948,Шибко,Віталій
8886,5,2,23.05.1954,Шишкіна,Зоя
5412,5,1,26.11.1963,Шкіль,Андрій
10982,5,1,28.06.1965,Шкіра,Ігор
5399,5,1,20.08.1965,Шкіря,Ігор
5512,5,1,16.09.1960,Шкляр,Володимир
8887,5,1,03.10.1973,Шкрібляк,Анатолій
8888,5,1,05.01.1948,Шкутяк,Зіновій
8889,5,1,24.01.1950,Шлемко,Дмитро
2322,5,1,30.01.1956,Шпиг,Федір
4148,5,2,30.05.1968,Шустік,Олена
8890,5,1,27.05.1974,Щербань,Артем
5496,5,1,15.09.1946,Ющенко,Петро
394,5,1,11.10.1942,Яворівський,Володимир
8891,5,1,25.01.1964,Ядуха,Василь
9785,5,1,27.03.1958,Якименко,Микола
5635,5,1,24.03.1957,Яковина,Микола
2315,5,1,12.08.1944,Янковський,Микола
8892,5,1,16.07.1981,Янукович,Віктор
8893,5,1,09.07.1950,Янукович,Віктор
6562,5,1,20.11.1969,Ярощук,Володимир
1165,6,1,16.10.1948,Євтухов,Василь
9989,6,2,11.12.1949,Єгоренко,Тамара
7768,6,1,06.10.1965,Єгоров,Олександр
2334,6,1,17.05.1960,Єдін,Олександр
8762,6,1,05.10.1956,Єресько,Ігор
8763,6,1,22.08.1954,Єфремов,Олександр
2267,6,1,23.08.1948,Єхануров,Юрій
11172,6,1,01.01.1955,Іваненко,Володимир
11112,6,1,21.02.1959,Іванющенко,Юрій
8773,6,1,13.04.1965,Ілляшов,Григорій
5539,6,1,17.04.1937,Ісаєв,Леонід
2524,6,1,29.06.1962,Абдуллін,Олександр
805,6,1,17.12.1947,Азаров,Микола
11095,6,2,26.04.1960,Акімова,Ірина
5457,6,1,10.01.1960,Алексєєв,Ігор
2110,6,2,07.12.1948,Александровська,Алла
8688,6,1,11.01.1962,Андрос,Сергій
11118,6,1,31.03.1975,"Ар'єв",Володимир
8717,6,1,14.06.1961,Аржевітін,Станіслав
8718,6,1,19.01.1961,Аркаллаєв,Нуруліслам
11149,6,1,29.12.1964,Арутюнов,Гарегін
8719,6,1,21.09.1966,Ахметов,Рінат
10427,6,1,01.08.1941,Білаш,Борис
8723,6,1,01.05.1961,Білий,Олексій
5503,6,2,30.05.1957,Білозір,Оксана
2083,6,1,14.10.1939,Білорус,Олег
4403,6,1,31.05.1946,Бірюк,Лев
11152,6,1,21.10.1965,Бабаєв,Олег
4427,6,1,02.02.1964,Бабенко,Валерій
2337,6,1,11.01.1949,Бабурін,Олексій
5424,6,1,19.06.1964,Баграєв,Микола
11151,6,1,19.04.1957,Баранов,Валерій
6033,6,1,03.09.1968,Баранов-Мохорт,Сергій
9776,6,1,03.06.1981,Барвіненко,Віталій
5520,6,2,27.11.1953,Бахтеєва,Тетяна
11138,6,1,27.01.1953,Бевз,Валерій
8720,6,1,20.05.1946,Бевзенко,Валерій
2210,6,2,10.07.1954,Белоусова,Ірина
11099,6,2,13.08.1980,Бережна,Ірина
14393,6,1,12.05.1959,Березкін,Станіслав
12642,6,1,25.09.1963,Бобильов,Олександр
3469,6,2,06.01.1953,Богатирьова,Раїса
11173,6,1,28.01.1972,Богдан,Руслан
2353,6,2,05.08.1960,Богословська,Інна
8725,6,1,28.10.1938,Богуслаєв,Вячеслав
4048,6,2,19.02.1965,Боднар,Ольга
11094,6,1,09.10.1958,Бойко,Юрій
809,6,1,16.02.1951,Болдирєв,Юрій
11581,6,2,13.04.1949,Болюра,Антоніна
8727,6,1,07.01.1955,Бондар,Олександр
11153,6,1,13.09.1972,Бондарєв,Костянтин
8728,6,1,16.07.1967,Бондаренко,Віктор
1393,6,1,04.12.1952,Бондаренко,Володимир
2154,6,2,13.02.1955,Бондаренко,Олена
8729,6,2,26.05.1974,Бондаренко,Олена
8398,6,1,01.04.1964,Бондик,Валерій
8730,6,1,31.05.1957,Борисов,Валерій
11170,6,1,24.01.1963,Бородін,Всеволод
8731,6,1,01.09.1972,Борт,Віталій
13559,6,1,10.04.1972,Боярчук,Олексій
8690,6,1,28.03.1943,Буджерак,Олександр
11104,6,1,01.02.1976,Букаєв,Валерій
8733,6,1,19.06.1963,Бурлаков,Павло
5499,6,1,23.05.1970,Буряк,Олександр
1352,6,1,01.04.1966,Буряк,Сергій
11132,6,1,05.09.1967,Бут,Юрій
5736,6,1,21.01.1963,"В'язівський",Володимир
8737,6,1,24.05.1974,Вілкул,Олександр
682,6,1,02.01.1956,Вінський,Йосип
11120,6,1,14.05.1975,Вакарчук,Святослав
5479,6,1,15.10.1947,Васадзе,Таріел
11583,6,1,02.08.1971,Василенко,Сергій
954,6,1,03.10.1953,Васильєв,Геннадій
7193,6,1,29.10.1951,Васильєв,Олександр
13685,6,1,16.05.1961,Васютін,Сергій
815,6,2,20.01.1947,Ващук,Катерина
11115,6,1,03.09.1960,Веліжанський,Сергій
5563,6,1,25.07.1974,Веревський,Андрій
5572,6,1,04.01.1951,Вернидубов,Іван
11145,6,1,06.04.1968,Ветвицький,Дмитро
8735,6,1,07.11.1953,Вечерко,Володимир
12265,6,1,07.03.1967,Власенко,Сергій
11135,6,1,05.03.1978,Волинець,Євгеній
5417,6,1,30.10.1956,Волинець,Михайло
8740,6,1,29.03.1964,Волков,Олександр
8741,6,1,10.01.1955,Воропаєв,Юрій
8742,6,1,01.01.1962,Воротнюк,Ігор
8746,6,1,12.05.1974,Гєллєр,Євгеній
11137,6,1,14.08.1954,Гайдаєв,Юрій
15068,6,1,02.04.1961,Ганущак,Юрій
8743,6,1,30.01.1951,Гасюк,Петро
9542,6,1,10.11.1957,Гацько,Валерій
11164,6,1,16.06.1957,Гейман,Олег
8744,6,2,21.10.1958,"Герасим'юк",Ольга
5419,6,1,08.08.1921,Герасимов,Іван
9641,6,1,13.06.1974,Герасимчук,Володимир
11121,6,2,15.05.1971,Геращенко,Ірина
8745,6,2,24.04.1959,Герман,Ганна
11101,6,1,01.09.1958,Глазунов,Сергій
8747,6,1,02.08.1947,Глусь,Степан
11107,6,1,19.08.1962,Глущенко,Ігор
9990,6,1,04.04.1940,Гнаткевич,Юрій
2259,6,1,29.05.1954,Головатий,Сергій
11159,6,1,25.05.1960,Головченко,Ігор
2117,6,1,19.07.1967,Голуб,Олександр
11105,6,2,10.01.1967,Горіна,Ірина
5579,6,1,18.03.1971,Горбаль,Василь
8749,6,1,08.08.1962,Горбатюк,Анатолій
11143,6,1,20.03.1957,Гордієнко,Сергій
5164,6,1,08.03.1964,Горошкевич,Олександр
5381,6,1,01.01.1948,Грач,Леонід
11160,6,1,29.08.1967,Гривковський,Вадим
694,6,2,12.09.1957,Григорович,Лілія
6645,6,1,30.10.1965,Гримчак,Юрій
5414,6,1,10.03.1961,Гринів,Ігор
2367,6,1,25.09.1957,Гриневецький,Сергій
8750,6,1,17.02.1961,Грицак,Василь
11117,6,1,25.10.1957,Гриценко,Анатолій
2220,6,1,30.03.1963,Губський,Богдан
2257,6,1,26.06.1950,Гудима,Олександр
8751,6,1,21.04.1961,Гуменюк,Ігор
5588,6,1,27.09.1970,Гуменюк,Олег
5475,6,1,22.04.1952,Гуреєв,Василь
8752,6,1,24.03.1953,Гусаров,Сергій
7755,6,1,03.10.1976,Давиденко,Андрій
7808,6,1,08.02.1947,Давимука,Степан
11147,6,1,10.06.1967,Данілов,Віталій
7146,6,1,14.08.1948,Даниленко,Володимир
8755,6,1,05.10.1954,Дарда,Олександр
8756,6,1,23.08.1938,Дейч,Борис
11146,6,2,18.04.1970,"Дем'янчук",Вікторія
11113,6,1,16.11.1949,Демішкан,Володимир
9780,6,1,12.02.1952,Демидко,Володимир
9781,6,1,15.05.1956,Демчишен,Василь
7895,6,1,01.07.1947,Демянко,Микола
8757,6,2,06.07.1960,Денісова,Людмила
6995,6,1,20.01.1963,Денькович,Іван
8758,6,1,23.08.1962,Деревляний,Василь
2284,6,1,19.08.1967,Деркач,Андрій
11148,6,1,25.06.1949,Деркач,Микола
8759,6,1,03.06.1958,Джарти,Василь
2394,6,1,13.11.1943,Джемілєв,Мустафа
8760,6,1,15.05.1949,Джига,Микола
2328,6,1,09.01.1960,Джоджик,Ярослав
11177,6,1,28.02.1973,Добряк,Євген
5391,6,1,23.07.1954,Довгий,Станіслав
11124,6,1,13.08.1969,Доній,Олександр
8761,6,1,03.10.1947,Дончак,Володимир
12272,6,1,26.09.1973,Дубіль,Валерій
11162,6,1,11.03.1976,Дубовой,Олександр
5490,6,1,20.07.1967,Жванія,Давид
5580,6,1,21.03.1962,Жебрівський,Павло
2301,6,1,07.01.1974,Жеваго,Костянтин
8765,6,1,21.04.1974,Журавко,Олексій
2243,6,1,08.05.1955,Журавський,Віталій
8770,6,1,29.12.1960,Зімін,Євген
376,6,1,05.07.1952,Заєць,Іван
8766,6,1,14.07.1968,Забарський,Владислав
6569,6,1,18.07.1960,Забзалюк,Роман
8377,6,1,14.03.1960,Заблоцький,Віталій
7785,6,1,13.09.1967,Задирко,Геннадій
2170,6,1,26.10.1963,Зарубінський,Олег
10171,6,1,07.11.1970,Зарудний,Олексій
2293,6,2,25.04.1964,Засуха,Тетяна
8767,6,1,08.09.1976,Зац,Олександр
8768,6,1,28.10.1952,Зварич,Ігор
2158,6,1,20.11.1953,Зварич,Роман
833,6,1,20.02.1933,Звягільський,Юхим
8769,6,1,21.07.1963,Зейналов,Едуард
5611,6,1,14.06.1966,Злочевський,Микола
8691,6,1,17.08.1966,Зозуля,Руслан
5526,6,1,15.08.1957,Зубанов,Володимир
5407,6,1,07.04.1938,Зубець,Михайло
8771,6,1,28.02.1958,Зубик,Володимир
2182,6,1,10.06.1946,Зубов,Валентин
2320,6,1,01.05.1954,Ківалов,Сергій
8779,6,1,14.09.1968,Кілінкаров,Спірідон
2263,6,1,04.08.1954,Кінах,Анатолій
8144,6,1,16.07.1972,Калєтнік,Ігор
5514,6,1,02.05.1949,Калетнік,Григорій
6172,6,1,24.02.1947,Кальченко,Валерій
8774,6,1,20.11.1979,Калюжний,Віталій
6012,6,1,13.06.1955,Камчатний,Валерій
9523,6,1,06.04.1970,Каплієнко,Володимир
8775,6,1,20.05.1967,Каракай,Юрій
837,6,1,21.09.1957,Кармазін,Юрій
8776,6,1,19.09.1954,Карпук,Володимир
11122,6,1,01.12.1973,Каськів,Владислав
10962,6,1,17.05.1967,Касянюк,Олександр
5513,6,1,19.11.1967,Катеринчук,Микола
7878,6,1,26.09.1964,Келестин,Валерій
5592,6,1,25.10.1965,Кеменяш,Олександр
5383,6,1,12.07.1941,Кендзьор,Ярослав
8777,6,1,21.12.1969,Кий,Сергій
1351,6,1,02.10.1956,Кириленко,Іван
2155,6,1,07.06.1968,Кириленко,"В'ячеслав"
2183,6,1,03.10.1940,Кирильчук,Євген
13814,6,1,31.08.1966,Киричок,Олександр
8778,6,1,25.09.1948,Кисельов,Василь
5423,6,1,31.03.1953,Клімов,Леонід
11128,6,1,14.04.1965,Клименко,Олександр
8780,6,1,23.07.1967,Климець,Павло
5483,6,1,12.08.1964,Клюєв,Андрій
8781,6,1,19.08.1969,Клюєв,Сергій
2167,6,1,18.07.1949,Ключковський,Юрій
1897,6,1,28.06.1974,Князевич,Руслан
8782,6,2,08.10.1977,Ковалевська,Юлія
2156,6,1,05.11.1945,Коваль,Вячеслав
8783,6,2,04.12.1951,Ковальова,Юлія
8704,6,1,08.08.1966,Ковзель,Микола
8785,6,1,14.01.1963,Кожара,Леонід
8786,6,1,13.11.1965,"Кожем'якін",Андрій
8787,6,1,09.08.1959,Козак,Володимир
8789,6,1,08.06.1956,Козуб,Олександр
11098,6,1,27.03.1972,Колєсніков,Дмитро
8790,6,1,25.10.1962,Колесніков,Борис
8791,6,1,21.03.1958,Колесніченко,Вадим
8792,6,1,10.08.1948,Колоцей,Юрій
5551,6,1,18.12.1945,Комар,Микола
11166,6,2,17.11.1970,Кондратюк,Олена
2351,6,1,31.08.1966,Коновалюк,Валерій
8174,6,1,02.05.1937,Константинов,Євген
8793,6,1,03.08.1957,Корж,Віктор
7771,6,1,16.08.1938,Корж,Віталій
8794,6,1,13.11.1953,Корж,Павло
8795,6,1,07.10.1944,Коржев,Анатолій
8796,6,1,18.10.1966,Корнійчук,Євген
8693,6,2,18.05.1975,Королевська,Наталія
9548,6,1,05.05.1963,Коротюк,Вадим
485,6,1,28.11.1934,Косів,Михайло
8694,6,1,10.02.1966,Костенко,Павло
2151,6,1,12.06.1951,Костенко,Юрій
2187,6,1,29.06.1954,Костусєв,Олексій
10490,6,1,17.01.1959,Кошин,Сергій
8798,6,1,10.05.1961,Кріль,Ігор
11114,6,1,02.05.1973,Кравець,Андрій
2288,6,1,24.10.1945,Кравченко,Микола
11577,6,1,18.11.1967,Кравчук,Василь
8797,6,1,11.07.1962,Кравчук,Петро
11169,6,1,24.11.1948,Крайній,Валерій
5569,6,1,10.11.1950,Круглов,Микола
964,6,1,02.06.1941,Крук,Юрій
11156,6,1,05.03.1958,Крупко,Петро
5558,6,1,01.02.1952,Круць,Микола
5436,6,1,19.10.1954,Кузьменко,Петро
5550,6,1,17.04.1954,Кузьмук,Олександр
8800,6,1,08.05.1958,Куйбіда,Василь
11130,6,1,22.12.1969,Куликов,Кирило
3164,6,1,10.04.1947,Кульчинський,Микола
8801,6,1,23.12.1952,Кунченко,Олексій
8803,6,1,02.02.1957,Курило,Віталій
8692,6,1,28.06.1951,Куровський,Іван
8804,6,1,23.07.1959,Курпіль,Степан
2287,6,1,03.04.1961,Кучеренко,Олексій
8469,6,1,27.07.1969,Лівінський,Михайло
5612,6,1,02.11.1964,Лісін,Микола
9782,6,1,11.05.1949,Літвінов,Володимир
2510,6,1,02.03.1964,Лєщинський,Олександр
8806,6,2,02.11.1967,Лабунська,Анжеліка
740,6,1,28.06.1956,Лавринович,Олександр
8807,6,1,27.12.1949,Ландік,Володимир
741,6,1,22.11.1946,Ландик,Валентин
742,6,1,17.06.1952,Лановий,Володимир
2179,6,1,01.01.1962,Ларін,Сергій
8808,6,1,12.07.1962,Лебедєв,Павло
2224,6,1,14.06.1952,Левцун,Володимир
7383,6,1,30.11.1969,Лелюк,Олексій
12269,6,1,23.12.1949,Лемза,Володимир
5446,6,1,26.01.1950,Лещенко,Володимир
8812,6,1,14.07.1958,Лисов,Ігор
5470,6,1,28.04.1956,Литвин,Володимир
11154,6,1,30.04.1968,Литвин,Юрій
8705,6,1,07.07.1944,Литвинов,Леонід
8813,6,1,15.05.1961,Личук,Володимир
8814,6,1,21.05.1955,Логвиненко,Олексій
11141,6,1,06.04.1963,Лозінський,Віктор
8816,6,1,21.02.1964,"Лук'янов",Владислав
11127,6,2,19.11.1969,"Лук'янова",Катерина
6332,6,1,19.03.1972,"Лук'янчук",Руслан
8817,6,2,12.11.1976,Лукаш,Олена
5389,6,1,01.06.1951,Лукашук,Олег
15583,6,1,05.07.1960,Луценко,Сергій
4132,6,1,14.12.1964,Луценко,Юрій
8706,6,1,04.06.1976,Луцький,Максим
7718,6,1,17.07.1972,Льовочкін,Сергій
11109,6,2,17.02.1977,Льовочкіна,Юлія
7879,6,2,05.05.1964,Ляпіна,Ксенія
8818,6,1,03.12.1972,Ляшко,Олег
8826,6,1,03.02.1970,Мірошниченко,Юрій
8827,6,1,13.08.1971,Міщенко,Сергій
1350,6,1,24.04.1959,Майборода,Сергій
8819,6,1,20.11.1955,Макієнко,Володимир
2186,6,1,17.08.1965,Макеєнко,Володимир
11158,6,1,27.05.1960,Маліч,Олег
8820,6,1,26.07.1950,Малишев,Володимир
8821,6,1,20.04.1974,Мальцев,Володимир
8822,6,1,24.03.1954,Маньковський,Григорій
379,6,1,14.06.1938,Мармазов,Євген
2323,6,1,12.01.1961,Мартиненко,Микола
2096,6,1,16.08.1950,Мартинюк,Адам
8823,6,1,25.12.1967,Марущенко,Володимир
2262,6,1,23.03.1953,Матвієнко,Анатолій
5500,6,1,27.04.1963,Матвійчук,Едуард
2121,6,1,28.03.1943,Матвєєв,Валентин
2101,6,1,24.07.1943,Матвєєв,Володимир
13424,6,1,05.06.1959,Матчук,Віктор
2178,6,1,18.06.1957,Мельник,Петро
8825,6,1,11.07.1961,Мельник,Станіслав
11106,6,1,06.07.1954,Мирний,Іван
8708,6,1,16.11.1954,Мироненко,Михайло
395,6,1,13.07.1939,Мовчан,Павло
5468,6,1,18.08.1957,Мойсик,Володимир
8828,6,1,14.05.1963,Момот,Сергій
11102,6,1,06.05.1953,Мороко,Юрій
11125,6,1,11.12.1950,Москаль,Геннадій
8695,6,2,31.01.1944,Мостіпан,Уляна
9978,6,1,22.09.1965,Мошак,Сергій
8829,6,1,26.02.1959,Муц,Орест
5480,6,1,16.06.1960,Мхітарян,Нвєр
8709,6,1,19.04.1964,Надоша,Олег
11142,6,1,19.11.1978,Найдьонов,Андрій
5481,6,1,20.06.1952,Наконечний,Володимир
8830,6,1,05.04.1960,Немиря,Григорій
8831,6,2,27.10.1972,Нетецька,Олена
11126,6,1,06.05.1967,Новіков,Олег
8832,6,1,05.04.1960,Одарченко,Юрій
11175,6,1,27.12.1972,Олійник,Віктор
6592,6,1,16.04.1957,Олійник,Володимир
8833,6,1,04.12.1975,Олійник,Святослав
1093,6,1,04.05.1951,Омельченко,Григорій
11119,6,1,09.08.1938,Омельченко,Олександр
13562,6,1,17.07.1977,Омельянович,Денис
5428,6,1,26.10.1957,Оніщук,Микола
8834,6,1,15.08.1970,Орлов,Андрій
7211,6,2,03.05.1982,Оробець,Леся
5420,6,1,27.03.1955,Осика,Сергій
7892,6,1,26.01.1980,Пінчук,Андрій
8839,6,1,08.03.1959,Піскун,Святослав
8697,6,1,17.02.1943,Пєрєдєрій,"В'ячеслав"
12271,6,1,27.06.1966,Павленко,Віктор
802,6,1,14.10.1947,Павленко,Едуард
2208,6,1,21.05.1956,Павленко,Сергій
5380,6,1,20.03.1975,Павленко,Юрій
7457,6,1,25.05.1965,Павловський,Андрій
11133,6,1,10.12.1972,Палиця,Ігор
5464,6,1,01.10.1960,Папієв,Михайло
11584,6,1,31.01.1971,Парубій,Андрій
8835,6,1,10.04.1951,Пачесюк,Сергій
8696,6,1,14.10.1966,Пашинський,Сергій
5400,6,1,29.08.1954,Пеклушенко,Олександр
11136,6,2,05.03.1966,Перестенко,Марина
6398,6,1,08.01.1946,Петренко,Вадим
8836,6,1,23.06.1952,Петров,Борис
8837,6,1,01.02.1950,Петрук,Микола
11131,6,1,30.01.1967,Петьовка,Василь
12267,6,1,27.07.1977,Пилипенко,Володимир
11150,6,1,06.04.1961,Пилипишин,Віктор
862,6,1,15.04.1954,Пинзеник,Віктор
8838,6,1,08.07.1980,Писаренко,Валерій
5585,6,1,06.06.1955,Писарчук,Петро
8840,6,1,10.06.1965,Плотніков,Олексій
5438,6,1,05.12.1968,Плохой,Ігор
523,6,1,11.09.1941,Плющ,Іван
2177,6,1,08.03.1956,Подгорний,Сергій
775,6,1,12.04.1960,Поживанов,Михайло
2213,6,1,21.07.1968,Поліщук,Олег
8841,6,1,28.04.1949,Полохало,Володимир
8518,6,1,15.06.1956,Полунєєв,Юрій
5432,6,1,20.04.1958,Полянчич,Михайло
8843,6,1,14.08.1938,Поляченко,Володимир
4612,6,1,08.11.1963,Пономаренко,Олександр
777,6,1,16.04.1964,Попеску,Іван
11100,6,1,22.11.1960,Попов,Олександр
8699,6,1,27.10.1973,Портнов,Андрій
5543,6,1,14.01.1948,Потапов,Василь
6063,6,1,30.01.1949,Потапчук,Микола
8844,6,1,04.02.1962,Прасолов,Ігор
8845,6,1,17.03.1950,Пригодський,Антон
8846,6,1,13.01.1960,Присяжнюк,Микола
8847,6,1,02.01.1942,Притика,Дмитро
11171,6,1,23.04.1964,Прокопчук,Юрій
8850,6,1,15.01.1973,Прутнік,Едуард
11155,6,1,12.11.1951,Пудов,Борис
8851,6,1,19.03.1976,Пшонка,Артем
8853,6,1,22.08.1960,Радковський,Олег
8854,6,1,30.11.1937,Радовець,Арнольд
11110,6,1,27.07.1975,Рева,Дмитро
15339,6,1,10.01.1963,Ремез,Валерій
2281,6,1,03.10.1946,Рибак,Володимир
7559,6,1,14.08.1976,Рибаков,Ігор
8903,6,1,20.01.1950,Рижук,Сергій
8855,6,1,05.06.1952,Романюк,Микола
873,6,1,11.10.1951,Рудченко,Микола
8556,6,1,26.11.1959,Рябека,Олександр
5398,6,1,17.09.1960,Сівкович,Володимир
2161,6,1,09.05.1955,Сігал,Євген
8863,6,1,18.06.1939,Сідельник,Іван
7841,6,1,27.06.1949,Сінченко,Віктор
11168,6,1,17.02.1966,Савченко,Ігор
8856,6,1,06.08.1954,Савчук,Олександр
8857,6,1,26.04.1965,Саламатін,Дмитро
8858,6,1,19.10.1944,Самойленко,Юрій
876,6,2,20.12.1951,Самойлик,Катерина
877,6,1,10.11.1945,Самофалов,Геннадій
5507,6,1,02.06.1961,Сандлер,Дмитро
878,6,1,07.08.1957,Сас,Сергій
5476,6,1,04.02.1955,Сафіуллін,Равіль
5541,6,1,15.06.1971,Святаш,Дмитро
8860,6,1,25.05.1972,Селіваров,Андрій
1908,6,1,27.06.1972,Семерак,Остап
5405,6,1,02.03.1960,Семинога,Анатолій
8861,6,1,01.11.1959,Сенченко,Андрій
8703,6,1,05.03.1949,Сербін,Юрій
3331,6,1,12.04.1952,Сивульський,Микола
884,6,1,01.08.1952,Симоненко,Петро
8862,6,1,03.11.1975,Синиця,Артем
885,6,1,17.07.1956,Сирота,Михайло
8864,6,1,26.08.1947,Скибінецький,Олександр
8865,6,1,30.05.1949,Скубашевський,Станіслав
8866,6,1,15.03.1958,Скубенко,Володимир
5522,6,1,18.07.1942,Скудар,Георгій
5410,6,1,02.01.1952,Слаута,Віктор
2256,6,1,21.02.1956,Слободян,Олександр
8867,6,1,27.02.1961,Смітюх,Григорій
386,6,1,05.09.1961,Соболєв,Сергій
11163,6,1,27.11.1967,Соколов,Михайло
5601,6,1,14.10.1950,Солошенко,Микола
